1662,4,70,0,16,True,False,False,True,False,False,
238,4,9,5,0,False,True,False,False,True,False,
419,4,5,3,3,False,False,True,False,False,True,
3386,4,61,1,8,True,False,False,False,False,True,
2946,4,41,10,14,True,False,False,False,True,False,
989,4,11,6,0,False,True,False,False,True,False,
1564,4,18,1,2,True,False,False,False,False,True,
2177,4,40,3,3,True,False,False,False,True,False,
499,4,6,0,2,True,False,False,False,False,True,
2079,4,45,0,9,True,False,False,False,False,True,
2597,4,81,13,6,False,True,False,False,True,False,
247,4,3,4,0,False,True,False,False,True,False,
206,4,5,0,0,True,False,False,False,True,False,
256,4,6,0,0,True,False,False,False,False,True,
542,4,13,0,5,False,False,True,False,True,False,
320,4,14,0,2,True,False,False,False,False,True,
1593,4,26,12,2,False,True,False,False,True,False,
157,4,4,2,4,False,True,False,False,True,False,
1792,4,54,14,12,True,False,False,True,False,False,
884,4,28,0,2,True,False,False,False,True,False,
651,4,15,3,0,True,False,False,False,True,False,
2671,4,42,13,7,False,True,False,False,False,True,
295,4,4,0,0,True,False,False,False,True,False,
823,4,14,1,2,True,False,False,False,False,True,
1514,4,31,1,2,True,False,False,True,False,False,
400,4,2,4,0,False,True,False,False,True,False,
918,4,22,6,0,True,False,False,False,True,False,
1417,4,34,1,7,True,False,False,False,False,True,
1179,4,22,3,1,True,False,False,False,True,False,
732,4,13,1,0,True,False,False,True,False,False,
402,4,8,0,0,True,False,False,False,False,True,
2457,4,21,2,2,True,False,False,True,False,False,
505,4,8,4,0,False,True,False,False,False,True,
1778,4,18,7,3,True,False,False,True,False,False,
1336,4,23,1,6,True,False,False,False,False,True,
507,4,9,0,4,True,False,False,False,False,True,
1054,4,10,3,4,True,False,False,False,True,False,
119,4,2,2,2,False,True,False,False,True,False,
425,4,19,0,0,True,False,False,False,True,False,
916,4,28,3,4,False,False,True,False,True,False,
693,4,21,2,0,True,False,False,True,False,False,
975,4,29,4,0,True,False,False,False,True,False,
2121,4,27,11,9,True,False,False,False,False,True,
285,4,6,0,2,False,False,True,False,False,True,
222,4,3,2,0,True,False,False,False,False,True,
574,4,12,2,4,True,False,False,False,True,False,
255,4,13,0,0,True,False,False,False,True,False,
1996,4,53,2,9,True,False,False,False,False,True,
2796,4,44,5,21,True,False,False,True,False,False,
673,4,7,4,5,True,False,False,False,False,True,
468,4,6,0,1,True,False,False,False,False,True,
4109,4,115,9,9,False,False,True,False,True,False,
357,4,10,0,0,True,False,False,False,False,True,
1062,4,13,5,10,True,False,False,False,False,True,
1146,4,30,4,11,True,False,False,True,False,False,
691,4,9,4,7,False,False,True,True,False,False,
1957,4,17,0,5,True,False,False,False,True,False,
1129,4,38,1,9,True,False,False,False,False,True,
2649,4,52,4,15,True,False,False,False,True,False,
0,4,2,0,0,True,False,False,False,True,False,
306,4,7,1,2,True,False,False,False,False,True,
1146,4,31,8,1,True,False,False,True,False,False,
233,4,5,0,0,True,False,False,False,True,False,
587,4,22,0,2,True,False,False,False,True,False,
1920,4,57,13,1,True,False,False,True,False,False,
2132,4,84,8,6,True,False,False,False,True,False,
557,4,13,0,11,True,False,False,False,True,False,
1101,4,15,1,2,True,False,False,False,True,False,
1165,4,37,3,0,True,False,False,False,True,False,
656,4,8,6,1,True,False,False,False,True,False,
818,4,17,4,0,True,False,False,False,False,True,
1204,4,25,4,9,False,False,True,False,False,True,
3178,4,46,2,17,False,False,True,False,True,False,
1567,4,27,1,2,True,False,False,True,False,False,
290,4,10,0,1,True,False,False,False,False,True,
84,4,4,0,0,True,False,False,False,False,True,
1516,4,28,0,2,True,False,False,True,False,False,
1762,4,18,7,1,True,False,False,False,False,True,
252,4,4,0,0,True,False,False,False,False,True,
1406,4,30,1,4,True,False,False,False,True,False,
2241,4,40,8,8,True,False,False,True,False,False,
1018,4,20,0,3,True,False,False,False,True,False,
2874,4,48,1,5,True,False,False,True,False,False,
1606,4,53,1,13,True,False,False,True,False,False,
814,4,17,0,1,True,False,False,False,False,True,
875,4,27,0,9,False,False,True,True,False,False,
70,4,3,0,1,True,False,False,False,False,True,
348,4,18,2,0,True,False,False,True,False,False,
152,4,3,0,0,True,False,False,False,False,True,
4487,4,51,13,20,True,False,False,False,False,True,
2010,4,33,7,2,True,False,False,False,True,False,
1054,4,15,6,1,True,False,False,True,False,False,
167,4,6,0,1,True,False,False,False,True,False,
678,4,20,0,1,True,False,False,True,False,False,
458,4,13,2,0,True,False,False,False,True,False,
288,4,8,1,0,True,False,False,False,False,True,
483,4,6,0,6,True,False,False,False,False,True,
953,4,41,2,3,False,True,False,True,False,False,
210,4,3,1,0,True,False,False,False,False,True,
139,4,1,0,2,False,False,True,True,False,False,
706,4,11,2,1,True,False,False,True,False,False,
843,4,12,3,3,True,False,False,False,False,True,
1075,4,24,4,2,True,False,False,False,True,False,
1076,4,54,16,4,False,True,False,True,False,False,
1770,4,34,1,5,True,False,False,True,False,False,
748,4,9,0,1,True,False,False,False,False,True,
240,4,6,0,2,True,False,False,False,True,False,
1508,4,49,8,0,True,False,False,False,False,True,
931,4,34,1,3,True,False,False,False,True,False,
193,4,2,2,0,True,False,False,False,False,True,
52,4,2,0,0,True,False,False,False,False,True,
1211,4,22,14,3,True,False,False,False,False,True,
1587,4,12,0,11,True,False,False,True,False,False,
1057,4,13,2,0,True,False,False,False,False,True,
258,4,10,4,0,False,True,False,False,True,False,
335,4,14,1,0,True,False,False,False,True,False,
563,4,11,4,0,False,True,False,False,True,False,
523,4,20,0,0,True,False,False,False,False,True,
660,4,16,0,3,True,False,False,False,False,True,
685,4,17,1,3,True,False,False,False,False,True,
496,4,13,4,1,False,True,False,False,True,False,
1773,4,24,0,5,True,False,False,False,True,False,
2235,4,48,7,8,False,False,True,False,False,True,
525,4,13,5,1,True,False,False,False,True,False,
531,4,13,1,2,True,False,False,True,False,False,
399,4,8,0,1,True,False,False,False,False,True,
795,4,9,4,10,True,False,False,False,True,False,
68,4,2,0,0,True,False,False,False,False,True,
942,4,7,3,3,True,False,False,False,False,True,
2378,4,36,1,0,True,False,False,False,False,True,
825,4,22,0,0,True,False,False,False,False,True,
193,4,3,0,0,True,False,False,False,False,True,
736,4,15,2,3,False,True,False,True,False,False,
997,4,34,3,11,True,False,False,False,False,True,
1644,4,46,0,16,False,False,True,True,False,False,
455,4,7,0,5,False,False,True,False,False,True,
103,4,2,0,0,True,False,False,False,False,True,
1447,4,22,1,6,True,False,False,True,False,False,
4698,4,110,7,9,True,False,False,False,False,True,
545,4,17,0,0,True,False,False,True,False,False,
1266,4,33,0,3,True,False,False,True,False,False,
643,4,46,0,2,True,False,False,False,False,True,
1707,4,47,2,8,True,False,False,True,False,False,
1293,4,31,5,10,False,True,False,False,False,True,
1163,4,36,3,2,False,True,False,False,True,False,
978,4,21,3,2,False,True,False,False,True,False,
259,4,13,1,0,True,False,False,False,True,False,
1516,4,19,2,1,True,False,False,False,False,True,
522,4,9,3,0,True,False,False,False,False,True,
290,4,4,0,1,True,False,False,True,False,False,
155,4,3,0,0,True,False,False,False,True,False,
68,4,2,0,4,False,False,True,False,False,True,
213,4,9,0,0,True,False,False,False,False,True,
183,4,5,0,1,True,False,False,False,False,True,
1180,4,19,1,3,True,False,False,False,False,True,
520,4,22,0,2,True,False,False,False,True,False,
2706,4,45,11,8,False,False,True,True,False,False,
1188,4,23,8,4,False,False,True,False,False,True,
586,4,17,2,7,False,True,False,False,True,False,
1030,4,19,2,4,True,False,False,False,False,True,
268,4,11,0,0,True,False,False,False,True,False,
1823,4,36,0,24,True,False,False,False,True,False,
1279,4,24,3,2,False,False,True,False,False,True,
589,4,9,2,2,True,False,False,False,True,False,
1351,4,30,12,5,True,False,False,False,True,False,
868,4,38,3,15,False,False,True,False,False,True,
1138,4,8,0,1,True,False,False,False,True,False,
426,4,8,0,1,True,False,False,False,False,True,
883,4,7,2,1,True,False,False,True,False,False,
345,4,2,2,0,False,True,False,False,True,False,
1196,4,53,5,3,True,False,False,False,True,False,
